attribute1,attribute2,attribute3,attribute4
51,6,81,Deny
51,6,82,Deny
51,6,83,Deny
51,6,84,Deny
51,6,85,Deny
51,6,86,Deny
51,6,87,Deny
51,6,88,Deny
51,6,89,Deny
51,6,90,Deny
51,6,91,Deny
51,6,92,Deny
51,6,93,Deny
51,6,94,Deny
51,6,95,Deny
51,6,96,Deny
51,6,97,Deny
51,6,98,Deny
51,6,99,Deny
51,6,100,Deny
51,7,1,Deny
51,7,2,Deny
51,7,3,Deny
51,7,4,Deny
51,7,5,Deny
51,7,6,Deny
51,7,7,Deny
51,7,8,Deny
51,7,9,Deny
51,7,10,Deny
51,7,11,Deny
51,7,12,Deny
51,7,13,Deny
51,7,14,Deny
51,7,15,Deny
51,7,16,Deny
51,7,17,Deny
51,7,18,Deny
51,7,19,Deny
51,7,20,Deny
51,7,21,Deny
51,7,22,Deny
51,7,23,Deny
51,7,24,Deny
51,7,25,Deny
51,7,26,Deny
51,7,27,Deny
51,7,28,Deny
51,7,29,Deny
51,7,30,Deny
51,7,31,Deny
51,7,32,Deny
51,7,33,Deny
51,7,34,Deny
51,7,35,Deny
51,7,36,Deny
51,7,37,Deny
51,7,38,Deny
51,7,39,Deny
51,7,40,Deny
51,7,41,Deny
51,7,42,Deny
51,7,43,Deny
51,7,44,Deny
51,7,45,Deny
51,7,46,Deny
51,7,47,Deny
51,7,48,Deny
51,7,49,Deny
51,7,50,Deny
51,7,51,Deny
51,7,52,Deny
51,7,53,Deny
51,7,54,Deny
51,7,55,Deny
51,7,56,Deny
51,7,57,Deny
51,7,58,Deny
51,7,59,Deny
51,7,60,Deny
51,7,61,Deny
51,7,62,Deny
51,7,63,Deny
51,7,64,Deny
51,7,65,Deny
51,7,66,Deny
51,7,67,Deny
51,7,68,Deny
51,7,69,Deny
51,7,70,Deny
51,7,71,Deny
51,7,72,Deny
51,7,73,Deny
51,7,74,Deny
51,7,75,Deny
51,7,76,Deny
51,7,77,Deny
51,7,78,Deny
51,7,79,Deny
51,7,80,Deny
51,7,81,Deny
51,7,82,Deny
51,7,83,Deny
51,7,84,Deny
51,7,85,Deny
51,7,86,Deny
51,7,87,Deny
51,7,88,Deny
51,7,89,Deny
51,7,90,Deny
51,7,91,Deny
51,7,92,Deny
51,7,93,Deny
51,7,94,Deny
51,7,95,Deny
51,7,96,Deny
51,7,97,Deny
51,7,98,Deny
51,7,99,Deny
51,7,100,Deny
51,8,1,Deny
51,8,2,Deny
51,8,3,Deny
51,8,4,Deny
51,8,5,Deny
51,8,6,Deny
51,8,7,Deny
51,8,8,Deny
51,8,9,Deny
51,8,10,Deny
51,8,11,Deny
51,8,12,Deny
51,8,13,Deny
51,8,14,Deny
51,8,15,Deny
51,8,16,Deny
51,8,17,Deny
51,8,18,Deny
51,8,19,Deny
51,8,20,Deny
51,8,21,Deny
51,8,22,Deny
51,8,23,Deny
51,8,24,Deny
51,8,25,Deny
51,8,26,Deny
51,8,27,Deny
51,8,28,Deny
51,8,29,Deny
51,8,30,Deny
51,8,31,Deny
51,8,32,Deny
51,8,33,Deny
51,8,34,Deny
51,8,35,Deny
51,8,36,Deny
51,8,37,Deny
51,8,38,Deny
51,8,39,Deny
51,8,40,Deny
51,8,41,Deny
51,8,42,Deny
51,8,43,Deny
51,8,44,Deny
51,8,45,Deny
51,8,46,Deny
51,8,47,Deny
51,8,48,Deny
51,8,49,Deny
51,8,50,Deny
51,8,51,Deny
51,8,52,Deny
51,8,53,Deny
51,8,54,Deny
51,8,55,Deny
51,8,56,Deny
51,8,57,Deny
51,8,58,Deny
51,8,59,Deny
51,8,60,Deny
51,8,61,Deny
51,8,62,Deny
51,8,63,Deny
51,8,64,Deny
51,8,65,Deny
51,8,66,Deny
51,8,67,Deny
51,8,68,Deny
51,8,69,Deny
51,8,70,Deny
51,8,81,Deny
51,8,82,Deny
51,8,83,Deny
51,8,84,Deny
51,8,85,Deny
51,8,86,Deny
51,8,87,Deny
51,8,88,Deny
51,8,89,Deny
51,8,90,Deny
51,8,91,Deny
51,8,92,Deny
51,8,93,Deny
51,8,94,Deny
51,8,95,Deny
51,8,96,Deny
51,8,97,Deny
51,8,98,Deny
51,8,99,Deny
51,8,100,Deny
51,9,1,Deny
51,9,2,Deny
51,9,3,Deny
51,9,4,Deny
51,9,5,Deny
51,9,6,Deny
51,9,7,Deny
51,9,8,Deny
51,9,9,Deny
51,9,10,Deny
51,9,11,Deny
51,9,12,Deny
51,9,13,Deny
51,9,14,Deny
51,9,15,Deny
51,9,16,Deny
51,9,17,Deny
51,9,18,Deny
51,9,19,Deny
51,9,20,Deny
51,9,21,Deny
51,9,22,Deny
51,9,23,Deny
51,9,24,Deny
51,9,25,Deny
51,9,26,Deny
51,9,27,Deny
51,9,28,Deny
51,9,29,Deny
51,9,30,Deny
51,9,31,Deny
51,9,32,Deny
51,9,33,Deny
51,9,34,Deny
51,9,35,Deny
51,9,36,Deny
51,9,37,Deny
51,9,38,Deny
51,9,39,Deny
51,9,40,Deny
51,9,41,Deny
51,9,42,Deny
51,9,43,Deny
51,9,44,Deny
51,9,45,Deny
51,9,46,Deny
51,9,47,Deny
51,9,48,Deny
51,9,49,Deny
51,9,50,Deny
51,9,51,Deny
51,9,52,Deny
51,9,53,Deny
51,9,54,Deny
51,9,55,Deny
51,9,56,Deny
51,9,57,Deny
51,9,58,Deny
51,9,59,Deny
51,9,60,Deny
51,9,61,Deny
51,9,62,Deny
51,9,63,Deny
51,9,64,Deny
51,9,65,Deny
51,9,66,Deny
51,9,67,Deny
51,9,68,Deny
51,9,69,Deny
51,9,70,Deny
51,9,71,Deny
51,9,72,Deny
51,9,73,Deny
51,9,74,Deny
51,9,75,Deny
51,9,76,Deny
51,9,77,Deny
51,9,78,Deny
51,9,79,Deny
51,9,80,Deny
51,9,91,Deny
51,9,92,Deny
51,9,93,Deny
51,9,94,Deny
51,9,95,Deny
51,9,96,Deny
51,9,97,Deny
51,9,98,Deny
51,9,99,Deny
51,9,100,Deny
51,10,1,Deny
51,10,2,Deny
51,10,3,Deny
51,10,4,Deny
51,10,5,Deny
51,10,6,Deny
51,10,7,Deny
51,10,8,Deny
51,10,9,Deny
51,10,10,Deny
51,10,11,Deny
51,10,12,Deny
51,10,13,Deny
51,10,14,Deny
51,10,15,Deny
51,10,16,Deny
51,10,17,Deny
51,10,18,Deny
51,10,19,Deny
51,10,20,Deny
51,10,21,Deny
51,10,22,Deny
51,10,23,Deny
51,10,24,Deny
51,10,25,Deny
51,10,26,Deny
51,10,27,Deny
51,10,28,Deny
51,10,29,Deny
51,10,30,Deny
51,10,31,Deny
51,10,32,Deny
51,10,33,Deny
51,10,34,Deny
51,10,35,Deny
51,10,36,Deny
51,10,37,Deny
51,10,38,Deny
51,10,39,Deny
51,10,40,Deny
51,10,41,Deny
51,10,42,Deny
51,10,43,Deny
51,10,44,Deny
51,10,45,Deny
51,10,46,Deny
51,10,47,Deny
51,10,48,Deny
51,10,49,Deny
51,10,50,Deny
51,10,51,Deny
51,10,52,Deny
51,10,53,Deny
51,10,54,Deny
51,10,55,Deny
51,10,56,Deny
51,10,57,Deny
51,10,58,Deny
51,10,59,Deny
51,10,60,Deny
51,10,61,Deny
51,10,62,Deny
51,10,63,Deny
51,10,64,Deny
51,10,65,Deny
51,10,66,Deny
51,10,67,Deny
51,10,68,Deny
51,10,69,Deny
51,10,70,Deny
51,10,71,Deny
51,10,72,Deny
51,10,73,Deny
51,10,74,Deny
51,10,75,Deny
51,10,76,Deny
51,10,77,Deny
51,10,78,Deny
51,10,79,Deny
51,10,80,Deny
51,10,81,Deny
51,10,82,Deny
51,10,83,Deny
51,10,84,Deny
51,10,85,Deny
51,10,86,Deny
51,10,87,Deny
51,10,88,Deny
51,10,89,Deny
51,10,90,Deny
51,10,91,Deny
51,10,92,Deny
51,10,93,Deny
51,10,94,Deny
51,10,95,Deny
51,10,96,Deny
51,10,97,Deny
51,10,98,Deny
51,10,99,Deny
51,10,100,Deny
52,1,1,Deny
52,1,2,Deny
52,1,3,Deny
52,1,4,Deny
52,1,5,Deny
52,1,6,Deny
52,1,7,Deny
52,1,8,Deny
52,1,9,Deny
52,1,10,Deny
52,1,11,Deny
52,1,12,Deny
52,1,13,Deny
52,1,14,Deny
52,1,15,Deny
52,1,16,Deny
52,1,17,Deny
52,1,18,Deny
52,1,19,Deny
52,1,20,Deny
52,1,21,Deny
52,1,22,Deny
52,1,23,Deny
52,1,24,Deny
52,1,25,Deny
52,1,26,Deny
52,1,27,Deny
52,1,28,Deny
52,1,29,Deny
52,1,30,Deny
52,1,31,Deny
52,1,32,Deny
52,1,33,Deny
52,1,34,Deny
52,1,35,Deny
52,1,36,Deny
52,1,37,Deny
52,1,38,Deny
52,1,39,Deny
52,1,40,Deny
52,1,41,Deny
52,1,42,Deny
52,1,43,Deny
52,1,44,Deny
52,1,45,Deny
52,1,46,Deny
52,1,47,Deny
52,1,48,Deny
52,1,49,Deny
52,1,50,Deny
52,1,51,Deny
52,1,52,Deny
52,1,53,Deny
52,1,54,Deny
52,1,55,Deny
52,1,56,Deny
52,1,57,Deny
52,1,58,Deny
52,1,59,Deny
52,1,60,Deny
52,1,61,Deny
52,1,62,Deny
52,1,63,Deny
52,1,64,Deny
52,1,65,Deny
52,1,66,Deny
52,1,67,Deny
52,1,68,Deny
52,1,69,Deny
52,1,70,Deny
52,1,71,Deny
52,1,72,Deny
52,1,73,Deny
52,1,74,Deny
52,1,75,Deny
52,1,76,Deny
52,1,77,Deny
52,1,78,Deny
52,1,79,Deny
52,1,80,Deny
52,1,81,Deny
52,1,82,Deny
52,1,83,Deny
52,1,84,Deny
52,1,85,Deny
52,1,86,Deny
52,1,87,Deny
52,1,88,Deny
52,1,89,Deny
52,1,90,Deny
52,1,91,Deny
52,1,92,Deny
52,1,93,Deny
52,1,94,Deny
52,1,95,Deny
52,1,96,Deny
52,1,97,Deny
52,1,98,Deny
52,1,99,Deny
52,1,100,Deny
52,2,1,Deny
52,2,2,Deny
52,2,3,Deny
52,2,4,Deny
52,2,5,Deny
52,2,6,Deny
52,2,7,Deny
52,2,8,Deny
52,2,9,Deny
52,2,10,Deny
52,2,11,Deny
52,2,12,Deny
52,2,13,Deny
52,2,14,Deny
52,2,15,Deny
52,2,16,Deny
52,2,17,Deny
52,2,18,Deny
52,2,19,Deny
52,2,20,Deny
52,2,21,Deny
52,2,22,Deny
52,2,23,Deny
52,2,24,Deny
52,2,25,Deny
52,2,26,Deny
52,2,27,Deny
52,2,28,Deny
52,2,29,Deny
52,2,30,Deny
52,2,31,Deny
52,2,32,Deny
52,2,33,Deny
52,2,34,Deny
52,2,35,Deny
52,2,36,Deny
52,2,37,Deny
52,2,38,Deny
52,2,39,Deny
52,2,40,Deny
52,2,41,Deny
52,2,42,Deny
52,2,43,Deny
52,2,44,Deny
52,2,45,Deny
52,2,46,Deny
52,2,47,Deny
52,2,48,Deny
52,2,49,Deny
52,2,50,Deny
52,2,51,Deny
52,2,52,Deny
52,2,53,Deny
52,2,54,Deny
52,2,55,Deny
52,2,56,Deny
52,2,57,Deny
52,2,58,Deny
52,2,59,Deny
52,2,60,Deny
52,2,61,Deny
52,2,62,Deny
52,2,63,Deny
52,2,64,Deny
52,2,65,Deny
52,2,66,Deny
52,2,67,Deny
52,2,68,Deny
52,2,69,Deny
52,2,70,Deny
52,2,71,Deny
52,2,72,Deny
52,2,73,Deny
52,2,74,Deny
52,2,75,Deny
52,2,76,Deny
52,2,77,Deny
52,2,78,Deny
52,2,79,Deny
52,2,80,Deny
52,2,81,Deny
52,2,82,Deny
52,2,83,Deny
52,2,84,Deny
52,2,85,Deny
52,2,86,Deny
52,2,87,Deny
52,2,88,Deny
52,2,89,Deny
52,2,90,Deny
52,2,91,Deny
52,2,92,Deny
52,2,93,Deny
52,2,94,Deny
52,2,95,Deny
52,2,96,Deny
52,2,97,Deny
52,2,98,Deny
52,2,99,Deny
52,2,100,Deny
52,3,1,Deny
52,3,2,Deny
52,3,3,Deny
52,3,4,Deny
52,3,5,Deny
52,3,6,Deny
52,3,7,Deny
52,3,8,Deny
52,3,9,Deny
52,3,10,Deny
52,3,11,Deny
52,3,12,Deny
52,3,13,Deny
52,3,14,Deny
52,3,15,Deny
52,3,16,Deny
52,3,17,Deny
52,3,18,Deny
52,3,19,Deny
52,3,20,Deny
52,3,21,Deny
52,3,22,Deny
52,3,23,Deny
52,3,24,Deny
52,3,25,Deny
52,3,26,Deny
52,3,27,Deny
52,3,28,Deny
52,3,29,Deny
52,3,30,Deny
52,3,31,Deny
52,3,32,Deny
52,3,33,Deny
52,3,34,Deny
52,3,35,Deny
52,3,36,Deny
52,3,37,Deny
52,3,38,Deny
52,3,39,Deny
52,3,40,Deny
52,3,41,Deny
52,3,42,Deny
52,3,43,Deny
52,3,44,Deny
52,3,45,Deny
52,3,46,Deny
52,3,47,Deny
52,3,48,Deny
52,3,49,Deny
52,3,50,Deny
52,3,51,Deny
52,3,52,Deny
52,3,53,Deny
52,3,54,Deny
52,3,55,Deny
52,3,56,Deny
52,3,57,Deny
52,3,58,Deny
52,3,59,Deny
52,3,60,Deny
52,3,61,Deny
52,3,62,Deny
52,3,63,Deny
52,3,64,Deny
52,3,65,Deny
52,3,66,Deny
52,3,67,Deny
52,3,68,Deny
52,3,69,Deny
52,3,70,Deny
52,3,71,Deny
52,3,72,Deny
52,3,73,Deny
52,3,74,Deny
52,3,75,Deny
52,3,76,Deny
52,3,77,Deny
52,3,78,Deny
52,3,79,Deny
52,3,80,Deny
52,3,81,Deny
52,3,82,Deny
52,3,83,Deny
52,3,84,Deny
52,3,85,Deny
52,3,86,Deny
52,3,87,Deny
52,3,88,Deny
52,3,89,Deny
52,3,90,Deny
52,3,91,Deny
52,3,92,Deny
52,3,93,Deny
52,3,94,Deny
52,3,95,Deny
52,3,96,Deny
52,3,97,Deny
52,3,98,Deny
52,3,99,Deny
52,3,100,Deny
52,4,1,Deny
52,4,2,Deny
52,4,3,Deny
52,4,4,Deny
52,4,5,Deny
52,4,6,Deny
52,4,7,Deny
52,4,8,Deny
52,4,9,Deny
52,4,10,Deny
52,4,11,Deny
52,4,12,Deny
52,4,13,Deny
52,4,14,Deny
52,4,15,Deny
52,4,16,Deny
52,4,17,Deny
52,4,18,Deny
52,4,19,Deny
52,4,20,Deny
52,4,21,Deny
52,4,22,Deny
52,4,23,Deny
52,4,24,Deny
52,4,25,Deny
52,4,26,Deny
52,4,27,Deny
52,4,28,Deny
52,4,29,Deny
52,4,30,Deny
52,4,41,Deny
52,4,42,Deny
52,4,43,Deny
52,4,44,Deny
52,4,45,Deny
52,4,46,Deny
52,4,47,Deny
52,4,48,Deny
52,4,49,Deny
52,4,50,Deny
52,4,51,Deny
52,4,52,Deny
52,4,53,Deny
52,4,54,Deny
52,4,55,Deny
52,4,56,Deny
52,4,57,Deny
52,4,58,Deny
52,4,59,Deny
52,4,60,Deny
52,4,61,Deny
52,4,62,Deny
52,4,63,Deny
52,4,64,Deny
52,4,65,Deny
52,4,66,Deny
52,4,67,Deny
52,4,68,Deny
52,4,69,Deny
52,4,70,Deny
52,4,71,Deny
52,4,72,Deny
52,4,73,Deny
52,4,74,Deny
52,4,75,Deny
52,4,76,Deny
52,4,77,Deny
52,4,78,Deny
52,4,79,Deny
52,4,80,Deny
52,4,81,Deny
52,4,82,Deny
52,4,83,Deny
52,4,84,Deny
52,4,85,Deny
52,4,86,Deny
52,4,87,Deny
52,4,88,Deny
52,4,89,Deny
52,4,90,Deny
52,4,91,Deny
52,4,92,Deny
52,4,93,Deny
52,4,94,Deny
52,4,95,Deny
52,4,96,Deny
52,4,97,Deny
52,4,98,Deny
52,4,99,Deny
52,4,100,Deny
52,5,1,Deny
52,5,2,Deny
52,5,3,Deny
52,5,4,Deny
52,5,5,Deny
52,5,6,Deny
52,5,7,Deny
52,5,8,Deny
52,5,9,Deny
52,5,10,Deny
52,5,11,Deny
52,5,12,Deny
52,5,13,Deny
52,5,14,Deny
52,5,15,Deny
52,5,16,Deny
52,5,17,Deny
52,5,18,Deny
52,5,19,Deny
52,5,20,Deny
52,5,21,Deny
52,5,22,Deny
52,5,23,Deny
52,5,24,Deny
52,5,25,Deny
52,5,26,Deny
52,5,27,Deny
52,5,28,Deny
52,5,29,Deny
52,5,30,Deny
52,5,31,Deny
52,5,32,Deny
52,5,33,Deny
52,5,34,Deny
52,5,35,Deny
52,5,36,Deny
52,5,37,Deny
52,5,38,Deny
52,5,39,Deny
52,5,40,Deny
52,5,41,Deny
52,5,42,Deny
52,5,43,Deny
52,5,44,Deny
52,5,45,Deny
52,5,46,Deny
52,5,47,Deny
52,5,48,Deny
52,5,49,Deny
52,5,50,Deny
52,5,51,Deny
52,5,52,Deny
52,5,53,Deny
52,5,54,Deny
52,5,55,Deny
52,5,56,Deny
52,5,57,Deny
52,5,58,Deny
52,5,59,Deny
52,5,60,Deny
52,5,61,Deny
52,5,62,Deny
52,5,63,Deny
52,5,64,Deny
52,5,65,Deny
52,5,66,Deny
52,5,67,Deny
52,5,68,Deny
52,5,69,Deny
52,5,70,Deny
52,5,71,Deny
52,5,72,Deny
52,5,73,Deny
52,5,74,Deny
52,5,75,Deny
52,5,76,Deny
52,5,77,Deny
52,5,78,Deny
52,5,79,Deny
52,5,80,Deny
52,5,81,Deny
52,5,82,Deny
52,5,83,Deny
52,5,84,Deny
52,5,85,Deny
52,5,86,Deny
52,5,87,Deny
52,5,88,Deny
52,5,89,Deny
52,5,90,Deny
52,5,91,Deny
52,5,92,Deny
52,5,93,Deny
52,5,94,Deny
52,5,95,Deny
52,5,96,Deny
52,5,97,Deny
52,5,98,Deny
52,5,99,Deny
52,5,100,Deny
52,6,1,Deny
52,6,2,Deny
52,6,3,Deny
52,6,4,Deny
52,6,5,Deny
52,6,6,Deny
52,6,7,Deny
52,6,8,Deny
52,6,9,Deny
52,6,10,Deny
52,6,11,Deny
52,6,12,Deny
52,6,13,Deny
52,6,14,Deny
52,6,15,Deny
52,6,16,Deny
52,6,17,Deny
52,6,18,Deny
52,6,19,Deny
52,6,20,Deny
52,6,21,Deny
52,6,22,Deny
52,6,23,Deny
52,6,24,Deny
52,6,25,Deny
52,6,26,Deny
52,6,27,Deny
52,6,28,Deny
52,6,29,Deny
52,6,30,Deny
52,6,31,Deny
52,6,32,Deny
52,6,33,Deny
52,6,34,Deny
52,6,35,Deny
52,6,36,Deny
52,6,37,Deny
52,6,38,Deny
52,6,39,Deny
52,6,40,Deny
52,6,41,Deny
52,6,42,Deny
52,6,43,Deny
52,6,44,Deny
52,6,45,Deny
52,6,46,Deny
52,6,47,Deny
52,6,48,Deny
52,6,49,Deny
52,6,50,Deny
52,6,51,Deny
52,6,52,Deny
52,6,53,Deny
52,6,54,Deny
52,6,55,Deny
52,6,56,Deny
52,6,57,Deny
52,6,58,Deny
52,6,59,Deny
52,6,60,Deny
52,6,61,Deny
52,6,62,Deny
52,6,63,Deny
52,6,64,Deny
52,6,65,Deny
52,6,66,Deny
52,6,67,Deny
52,6,68,Deny
52,6,69,Deny
52,6,70,Deny
52,6,71,Deny
52,6,72,Deny
52,6,73,Deny
52,6,74,Deny
52,6,75,Deny
52,6,76,Deny
52,6,77,Deny
52,6,78,Deny
52,6,79,Deny
52,6,80,Deny
52,6,81,Deny
52,6,82,Deny
52,6,83,Deny
52,6,84,Deny
52,6,85,Deny
52,6,86,Deny
52,6,87,Deny
52,6,88,Deny
52,6,89,Deny
52,6,90,Deny
52,6,91,Deny
52,6,92,Deny
52,6,93,Deny
52,6,94,Deny
52,6,95,Deny
52,6,96,Deny
52,6,97,Deny
52,6,98,Deny
52,6,99,Deny
52,6,100,Deny
52,7,1,Deny
52,7,2,Deny
52,7,3,Deny
52,7,4,Deny
52,7,5,Deny
52,7,6,Deny
52,7,7,Deny
52,7,8,Deny
52,7,9,Deny
52,7,10,Deny
52,7,11,Deny
52,7,12,Deny
52,7,13,Deny
52,7,14,Deny
52,7,15,Deny
52,7,16,Deny
52,7,17,Deny
52,7,18,Deny
52,7,19,Deny
52,7,20,Deny
52,7,21,Deny
52,7,22,Deny
52,7,23,Deny
52,7,24,Deny
52,7,25,Deny
52,7,26,Deny
52,7,27,Deny
52,7,28,Deny
52,7,29,Deny
52,7,30,Deny
52,7,31,Deny
52,7,32,Deny
52,7,33,Deny
52,7,34,Deny
52,7,35,Deny
52,7,36,Deny
52,7,37,Deny
52,7,38,Deny
52,7,39,Deny
52,7,40,Deny
52,7,41,Deny
52,7,42,Deny
52,7,43,Deny
52,7,44,Deny
52,7,45,Deny
52,7,46,Deny
52,7,47,Deny
52,7,48,Deny
52,7,49,Deny
52,7,50,Deny
52,7,51,Deny
52,7,52,Deny
52,7,53,Deny
52,7,54,Deny
52,7,55,Deny
52,7,56,Deny
52,7,57,Deny
52,7,58,Deny
52,7,59,Deny
52,7,60,Deny
52,7,61,Deny
52,7,62,Deny
52,7,63,Deny
52,7,64,Deny
52,7,65,Deny
52,7,66,Deny
52,7,67,Deny
52,7,68,Deny
52,7,69,Deny
52,7,70,Deny
52,7,71,Deny
52,7,72,Deny
52,7,73,Deny
52,7,74,Deny
52,7,75,Deny
52,7,76,Deny
52,7,77,Deny
52,7,78,Deny
52,7,79,Deny
52,7,80,Deny
52,7,81,Deny
52,7,82,Deny
52,7,83,Deny
52,7,84,Deny
52,7,85,Deny
52,7,86,Deny
52,7,87,Deny
52,7,88,Deny
52,7,89,Deny
52,7,90,Deny
52,7,91,Deny
52,7,92,Deny
52,7,93,Deny
52,7,94,Deny
52,7,95,Deny
52,7,96,Deny
52,7,97,Deny
52,7,98,Deny
52,7,99,Deny
52,7,100,Deny
52,8,1,Deny
52,8,2,Deny
52,8,3,Deny
52,8,4,Deny
52,8,5,Deny
52,8,6,Deny
52,8,7,Deny
52,8,8,Deny
52,8,9,Deny
52,8,10,Deny
52,8,11,Deny
52,8,12,Deny
52,8,13,Deny
52,8,14,Deny
52,8,15,Deny
52,8,16,Deny
52,8,17,Deny
52,8,18,Deny
52,8,19,Deny
52,8,20,Deny
52,8,21,Deny
52,8,22,Deny
52,8,23,Deny
52,8,24,Deny
52,8,25,Deny
52,8,26,Deny
52,8,27,Deny
52,8,28,Deny
52,8,29,Deny
52,8,30,Deny
52,8,31,Deny
52,8,32,Deny
52,8,33,Deny
52,8,34,Deny
52,8,35,Deny
52,8,36,Deny
52,8,37,Deny
52,8,38,Deny
52,8,39,Deny
52,8,40,Deny
52,8,41,Deny
52,8,42,Deny
52,8,43,Deny
52,8,44,Deny
52,8,45,Deny
52,8,46,Deny
52,8,47,Deny
52,8,48,Deny
52,8,49,Deny
52,8,50,Deny
52,8,51,Deny
52,8,52,Deny
52,8,53,Deny
52,8,54,Deny
52,8,55,Deny
52,8,56,Deny
52,8,57,Deny
52,8,58,Deny
52,8,59,Deny
52,8,60,Deny
52,8,61,Deny
52,8,62,Deny
52,8,63,Deny
52,8,64,Deny
52,8,65,Deny
52,8,66,Deny
52,8,67,Deny
52,8,68,Deny
52,8,69,Deny
52,8,70,Deny
52,8,81,Deny
52,8,82,Deny
52,8,83,Deny
52,8,84,Deny
52,8,85,Deny
52,8,86,Deny
52,8,87,Deny
52,8,88,Deny
52,8,89,Deny
52,8,90,Deny
52,8,91,Deny
52,8,92,Deny
52,8,93,Deny
52,8,94,Deny
52,8,95,Deny
52,8,96,Deny
52,8,97,Deny
52,8,98,Deny
52,8,99,Deny
52,8,100,Deny
52,9,1,Deny
52,9,2,Deny
52,9,3,Deny
52,9,4,Deny
52,9,5,Deny
52,9,6,Deny
52,9,7,Deny
52,9,8,Deny
52,9,9,Deny
52,9,10,Deny
52,9,11,Deny
52,9,12,Deny
52,9,13,Deny
52,9,14,Deny
52,9,15,Deny
52,9,16,Deny
52,9,17,Deny
52,9,18,Deny
52,9,19,Deny
52,9,20,Deny
52,9,21,Deny
52,9,22,Deny
52,9,23,Deny
52,9,24,Deny
52,9,25,Deny
52,9,26,Deny
52,9,27,Deny
52,9,28,Deny
52,9,29,Deny
52,9,30,Deny
52,9,31,Deny
52,9,32,Deny
52,9,33,Deny
52,9,34,Deny
52,9,35,Deny
52,9,36,Deny
52,9,37,Deny
52,9,38,Deny
52,9,39,Deny
52,9,40,Deny
52,9,41,Deny
52,9,42,Deny
52,9,43,Deny
52,9,44,Deny
52,9,45,Deny
52,9,46,Deny
52,9,47,Deny
52,9,48,Deny
52,9,49,Deny
52,9,50,Deny
52,9,51,Deny
52,9,52,Deny
52,9,53,Deny
52,9,54,Deny
52,9,55,Deny
52,9,56,Deny
52,9,57,Deny
52,9,58,Deny
52,9,59,Deny
52,9,60,Deny
52,9,61,Deny
52,9,62,Deny
52,9,63,Deny
52,9,64,Deny
52,9,65,Deny
52,9,66,Deny
52,9,67,Deny
52,9,68,Deny
52,9,69,Deny
52,9,70,Deny
52,9,71,Deny
52,9,72,Deny
52,9,73,Deny
52,9,74,Deny
52,9,75,Deny
52,9,76,Deny
52,9,77,Deny
52,9,78,Deny
52,9,79,Deny
52,9,80,Deny
52,9,91,Deny
52,9,92,Deny
52,9,93,Deny
52,9,94,Deny
52,9,95,Deny
52,9,96,Deny
52,9,97,Deny
52,9,98,Deny
52,9,99,Deny
52,9,100,Deny
52,10,1,Deny
52,10,2,Deny
52,10,3,Deny
52,10,4,Deny
52,10,5,Deny
52,10,6,Deny
52,10,7,Deny
52,10,8,Deny
52,10,9,Deny
52,10,10,Deny
52,10,11,Deny
52,10,12,Deny
52,10,13,Deny
52,10,14,Deny
52,10,15,Deny
52,10,16,Deny
52,10,17,Deny
52,10,18,Deny
52,10,19,Deny
52,10,20,Deny
52,10,21,Deny
52,10,22,Deny
52,10,23,Deny
52,10,24,Deny
52,10,25,Deny
52,10,26,Deny
52,10,27,Deny
52,10,28,Deny
52,10,29,Deny
52,10,30,Deny
52,10,31,Deny
52,10,32,Deny
52,10,33,Deny
52,10,34,Deny
52,10,35,Deny
52,10,36,Deny
52,10,37,Deny
52,10,38,Deny
52,10,39,Deny
52,10,40,Deny
52,10,41,Deny
52,10,42,Deny
52,10,43,Deny
52,10,44,Deny
52,10,45,Deny
52,10,46,Deny
52,10,47,Deny
52,10,48,Deny
52,10,49,Deny
52,10,50,Deny
52,10,51,Deny
52,10,52,Deny
52,10,53,Deny
52,10,54,Deny
52,10,55,Deny
52,10,56,Deny
52,10,57,Deny
52,10,58,Deny
52,10,59,Deny
52,10,60,Deny
52,10,61,Deny
52,10,62,Deny
52,10,63,Deny
52,10,64,Deny
52,10,65,Deny
52,10,66,Deny
52,10,67,Deny
52,10,68,Deny
52,10,69,Deny
52,10,70,Deny
52,10,71,Deny
52,10,72,Deny
52,10,73,Deny
52,10,74,Deny
52,10,75,Deny
52,10,76,Deny
52,10,77,Deny
52,10,78,Deny
52,10,79,Deny
52,10,80,Deny
52,10,81,Deny
52,10,82,Deny
52,10,83,Deny
52,10,84,Deny
52,10,85,Deny
52,10,86,Deny
52,10,87,Deny
52,10,88,Deny
52,10,89,Deny
52,10,90,Deny
52,10,91,Deny
52,10,92,Deny
52,10,93,Deny
52,10,94,Deny
52,10,95,Deny
52,10,96,Deny
52,10,97,Deny
52,10,98,Deny
52,10,99,Deny
52,10,100,Deny
53,1,1,Deny
53,1,2,Deny
53,1,3,Deny
53,1,4,Deny
53,1,5,Deny
53,1,6,Deny
53,1,7,Deny
53,1,8,Deny
53,1,9,Deny
53,1,10,Deny
53,1,11,Deny
53,1,12,Deny
53,1,13,Deny
53,1,14,Deny
53,1,15,Deny
53,1,16,Deny
53,1,17,Deny
53,1,18,Deny
53,1,19,Deny
53,1,20,Deny
53,1,21,Deny
53,1,22,Deny
53,1,23,Deny
53,1,24,Deny
53,1,25,Deny
53,1,26,Deny
53,1,27,Deny
53,1,28,Deny
